driver_id,window_id,global_window_id,cluster
H,412,H_w412,1
H,413,H_w413,1
H,414,H_w414,1
H,415,H_w415,1
H,416,H_w416,1
H,417,H_w417,1
H,418,H_w418,1
H,419,H_w419,1
H,420,H_w420,1
H,421,H_w421,2
H,422,H_w422,1
H,423,H_w423,1
H,424,H_w424,1
H,425,H_w425,1
H,426,H_w426,1
H,427,H_w427,1
H,428,H_w428,2
H,429,H_w429,1
H,430,H_w430,1
H,431,H_w431,1
H,432,H_w432,1
H,433,H_w433,1
H,434,H_w434,1
H,435,H_w435,1
H,436,H_w436,1
H,437,H_w437,2
H,438,H_w438,2
H,439,H_w439,2
H,440,H_w440,2
H,441,H_w441,2
H,442,H_w442,2
H,443,H_w443,1
H,444,H_w444,1
H,445,H_w445,1
H,446,H_w446,1
H,447,H_w447,2
H,448,H_w448,2
H,449,H_w449,2
H,450,H_w450,1
H,451,H_w451,1
H,452,H_w452,1
H,453,H_w453,2
H,454,H_w454,2
H,455,H_w455,2
H,456,H_w456,2
H,457,H_w457,1
H,458,H_w458,1
H,459,H_w459,0
H,460,H_w460,0
H,461,H_w461,0
H,462,H_w462,0
H,463,H_w463,0
H,464,H_w464,0
H,465,H_w465,1
H,466,H_w466,1
H,467,H_w467,0
H,468,H_w468,1
H,469,H_w469,1
H,470,H_w470,1
H,471,H_w471,1
H,472,H_w472,1
H,473,H_w473,1
H,474,H_w474,0
H,475,H_w475,0
H,476,H_w476,0
H,477,H_w477,1
H,478,H_w478,0
H,479,H_w479,0
H,480,H_w480,1
H,481,H_w481,1
H,482,H_w482,0
H,483,H_w483,1
H,484,H_w484,0
H,485,H_w485,0
H,486,H_w486,0
H,487,H_w487,0
H,488,H_w488,1
H,489,H_w489,0
H,490,H_w490,0
H,491,H_w491,1
H,492,H_w492,1
H,493,H_w493,1
H,494,H_w494,0
H,495,H_w495,0
H,496,H_w496,0
H,497,H_w497,0
H,498,H_w498,0
H,499,H_w499,0
H,500,H_w500,0
H,501,H_w501,0
H,502,H_w502,1
H,503,H_w503,1
H,504,H_w504,1
H,505,H_w505,1
H,506,H_w506,1
H,507,H_w507,1
H,508,H_w508,1
H,509,H_w509,1
H,510,H_w510,0
H,511,H_w511,2
H,512,H_w512,1
H,513,H_w513,1
H,514,H_w514,1
H,515,H_w515,1
H,516,H_w516,1
H,517,H_w517,1
H,518,H_w518,1
H,519,H_w519,1
H,520,H_w520,1
H,521,H_w521,1
H,522,H_w522,1
H,523,H_w523,1
H,524,H_w524,1
H,525,H_w525,1
H,526,H_w526,1
H,527,H_w527,1
H,528,H_w528,1
H,529,H_w529,1
H,530,H_w530,1
H,531,H_w531,1
H,532,H_w532,1
H,533,H_w533,2
H,534,H_w534,1
H,535,H_w535,1
H,536,H_w536,1
H,537,H_w537,1
H,538,H_w538,1
H,539,H_w539,1
H,540,H_w540,1
H,541,H_w541,1
H,542,H_w542,1
H,543,H_w543,1
H,544,H_w544,1
H,545,H_w545,1
H,546,H_w546,1
H,547,H_w547,1
H,548,H_w548,1
H,549,H_w549,1
H,550,H_w550,1
H,551,H_w551,1
H,552,H_w552,1
H,553,H_w553,1
H,554,H_w554,1
H,555,H_w555,1
H,556,H_w556,1
H,557,H_w557,1
H,558,H_w558,1
H,559,H_w559,1
H,560,H_w560,1
H,561,H_w561,1
H,562,H_w562,1
H,563,H_w563,1
H,564,H_w564,1
H,565,H_w565,1
H,566,H_w566,1
H,567,H_w567,1
H,568,H_w568,1
H,569,H_w569,0
H,570,H_w570,1
H,571,H_w571,0
H,572,H_w572,0
H,573,H_w573,0
H,574,H_w574,1
I,0,I_w0,0
I,1,I_w1,1
I,2,I_w2,1
I,3,I_w3,0
I,4,I_w4,0
I,5,I_w5,1
I,6,I_w6,0
I,7,I_w7,0
I,8,I_w8,1
I,9,I_w9,1
I,10,I_w10,0
I,11,I_w11,0
I,12,I_w12,0
I,13,I_w13,0
I,14,I_w14,0
I,15,I_w15,1
I,16,I_w16,0
I,17,I_w17,1
I,18,I_w18,0
I,19,I_w19,1
I,20,I_w20,1
I,21,I_w21,2
I,22,I_w22,1
I,23,I_w23,0
I,24,I_w24,0
I,25,I_w25,1
I,26,I_w26,0
I,27,I_w27,0
I,28,I_w28,1
I,29,I_w29,0
I,30,I_w30,0
I,31,I_w31,0
I,32,I_w32,1
I,33,I_w33,0
I,34,I_w34,0
I,35,I_w35,0
I,36,I_w36,1
I,37,I_w37,1
I,38,I_w38,1
I,39,I_w39,1
I,40,I_w40,1
I,41,I_w41,0
I,42,I_w42,2
I,43,I_w43,1
I,44,I_w44,1
I,45,I_w45,1
I,46,I_w46,1
I,47,I_w47,1
I,48,I_w48,1
I,49,I_w49,1
I,50,I_w50,2
I,51,I_w51,1
I,52,I_w52,1
I,53,I_w53,1
I,54,I_w54,0
I,55,I_w55,1
I,56,I_w56,1
I,57,I_w57,1
I,58,I_w58,1
I,59,I_w59,2
I,60,I_w60,1
I,61,I_w61,1
I,62,I_w62,1
I,63,I_w63,1
I,64,I_w64,2
I,65,I_w65,2
I,66,I_w66,1
I,67,I_w67,2
I,68,I_w68,2
I,69,I_w69,1
I,70,I_w70,1
I,71,I_w71,1
I,72,I_w72,1
I,73,I_w73,1
I,74,I_w74,1
I,75,I_w75,1
I,76,I_w76,1
I,77,I_w77,1
I,78,I_w78,1
I,79,I_w79,1
I,80,I_w80,1
I,81,I_w81,1
I,82,I_w82,1
I,83,I_w83,1
I,84,I_w84,1
I,85,I_w85,1
I,86,I_w86,1
I,87,I_w87,1
I,88,I_w88,1
I,89,I_w89,2
I,90,I_w90,1
I,91,I_w91,1
I,92,I_w92,1
I,93,I_w93,1
I,94,I_w94,1
I,95,I_w95,1
I,96,I_w96,1
I,97,I_w97,1
I,98,I_w98,1
I,99,I_w99,1
I,100,I_w100,1
I,101,I_w101,1
I,102,I_w102,1
I,103,I_w103,1
I,104,I_w104,1
I,105,I_w105,1
I,106,I_w106,1
I,107,I_w107,1
I,108,I_w108,1
I,109,I_w109,1
I,110,I_w110,1
I,111,I_w111,1
I,112,I_w112,1
I,113,I_w113,1
I,114,I_w114,1
I,115,I_w115,1
I,116,I_w116,1
I,117,I_w117,1
I,118,I_w118,1
I,119,I_w119,2
I,120,I_w120,2
I,121,I_w121,1
I,122,I_w122,1
I,123,I_w123,1
I,124,I_w124,1
I,125,I_w125,1
I,126,I_w126,1
I,127,I_w127,1
I,128,I_w128,1
I,129,I_w129,1
I,130,I_w130,1
I,131,I_w131,1
I,132,I_w132,1
I,133,I_w133,1
I,134,I_w134,2
I,135,I_w135,2
I,136,I_w136,1
I,137,I_w137,1
I,138,I_w138,1
I,139,I_w139,1
I,140,I_w140,1
I,141,I_w141,1
I,142,I_w142,1
I,143,I_w143,1
I,144,I_w144,1
I,145,I_w145,1
I,146,I_w146,1
I,147,I_w147,1
I,148,I_w148,1
I,149,I_w149,1
I,150,I_w150,1
I,151,I_w151,1
I,152,I_w152,1
I,153,I_w153,2
I,154,I_w154,2
I,155,I_w155,2
I,156,I_w156,2
I,157,I_w157,2
I,158,I_w158,1
I,159,I_w159,1
I,160,I_w160,2
I,161,I_w161,2
I,162,I_w162,2
I,163,I_w163,2
I,164,I_w164,2
I,165,I_w165,2
I,166,I_w166,2
I,167,I_w167,1
I,168,I_w168,1
I,169,I_w169,1
I,170,I_w170,1
I,171,I_w171,1
I,172,I_w172,1
I,173,I_w173,1
I,174,I_w174,1
I,175,I_w175,2
I,176,I_w176,1
I,177,I_w177,1
I,178,I_w178,2
I,179,I_w179,2
I,180,I_w180,2
I,181,I_w181,2
I,182,I_w182,2
I,183,I_w183,2
I,184,I_w184,1
I,185,I_w185,1
I,186,I_w186,2
I,187,I_w187,2
I,188,I_w188,2
I,189,I_w189,2
I,190,I_w190,2
I,191,I_w191,1
I,192,I_w192,1
I,193,I_w193,2
I,194,I_w194,2
I,195,I_w195,2
I,196,I_w196,1
I,197,I_w197,2
I,198,I_w198,2
I,199,I_w199,1
I,200,I_w200,1
I,201,I_w201,1
I,202,I_w202,1
I,203,I_w203,1
I,204,I_w204,1
I,205,I_w205,1
I,206,I_w206,1
I,207,I_w207,1
I,208,I_w208,2
I,209,I_w209,1
I,210,I_w210,1
I,211,I_w211,1
I,212,I_w212,2
I,213,I_w213,2
I,214,I_w214,1
I,215,I_w215,2
I,216,I_w216,2
I,217,I_w217,1
I,218,I_w218,1
I,219,I_w219,1
I,220,I_w220,2
I,221,I_w221,2
I,222,I_w222,1
I,223,I_w223,2
I,224,I_w224,1
I,225,I_w225,1
I,226,I_w226,1
I,227,I_w227,1
I,228,I_w228,2
I,229,I_w229,2
I,230,I_w230,1
I,231,I_w231,1
I,232,I_w232,1
I,233,I_w233,2
I,234,I_w234,1
I,235,I_w235,1
I,236,I_w236,1
I,237,I_w237,1
I,238,I_w238,1
I,239,I_w239,1
I,240,I_w240,1
I,241,I_w241,1
I,242,I_w242,1
I,243,I_w243,1
I,244,I_w244,2
I,245,I_w245,2
I,246,I_w246,2
I,247,I_w247,1
I,248,I_w248,1
I,249,I_w249,1
I,250,I_w250,1
I,251,I_w251,1
I,252,I_w252,1
I,253,I_w253,1
I,254,I_w254,1
I,255,I_w255,1
I,256,I_w256,1
I,257,I_w257,1
I,258,I_w258,1
I,259,I_w259,1
I,260,I_w260,1
I,261,I_w261,1
I,262,I_w262,1
I,263,I_w263,1
I,264,I_w264,1
I,265,I_w265,1
I,266,I_w266,1
I,267,I_w267,2
I,268,I_w268,1
I,269,I_w269,1
I,270,I_w270,2
I,271,I_w271,2
I,272,I_w272,1
I,273,I_w273,1
I,274,I_w274,1
I,275,I_w275,1
I,276,I_w276,1
I,277,I_w277,1
I,278,I_w278,1
I,279,I_w279,1
I,280,I_w280,2
I,281,I_w281,1
I,282,I_w282,1
I,283,I_w283,1
I,284,I_w284,2
I,285,I_w285,2
I,286,I_w286,1
I,287,I_w287,1
I,288,I_w288,1
I,289,I_w289,1
I,290,I_w290,1
I,291,I_w291,1
I,292,I_w292,1
I,293,I_w293,1
I,294,I_w294,1
I,295,I_w295,2
I,296,I_w296,2
I,297,I_w297,1
I,298,I_w298,1
I,299,I_w299,1
I,300,I_w300,1
I,301,I_w301,0
I,302,I_w302,1
I,303,I_w303,1
I,304,I_w304,1
I,305,I_w305,1
I,306,I_w306,0
I,307,I_w307,1
I,308,I_w308,2
I,309,I_w309,2
I,310,I_w310,1
I,311,I_w311,1
I,312,I_w312,1
I,313,I_w313,1
I,314,I_w314,1
I,315,I_w315,1
I,316,I_w316,1
I,317,I_w317,1
I,318,I_w318,1
I,319,I_w319,1
I,320,I_w320,1
I,321,I_w321,1
I,322,I_w322,1
I,323,I_w323,1
I,324,I_w324,1
I,325,I_w325,1
I,326,I_w326,1
I,327,I_w327,1
I,328,I_w328,2
I,329,I_w329,2
I,330,I_w330,2
I,331,I_w331,1
I,332,I_w332,1
I,333,I_w333,1
I,334,I_w334,1
I,335,I_w335,1
I,336,I_w336,1
I,337,I_w337,1
I,338,I_w338,2
I,339,I_w339,2
I,340,I_w340,1
I,341,I_w341,1
I,342,I_w342,1
I,343,I_w343,1
I,344,I_w344,1
I,345,I_w345,1
I,346,I_w346,1
I,347,I_w347,1
I,348,I_w348,1
I,349,I_w349,1
I,350,I_w350,0
I,351,I_w351,2
I,352,I_w352,2
I,353,I_w353,2
I,354,I_w354,1
I,355,I_w355,1
I,356,I_w356,1
I,357,I_w357,0
I,358,I_w358,0
I,359,I_w359,1
I,360,I_w360,1
I,361,I_w361,1
I,362,I_w362,1
I,363,I_w363,1
I,364,I_w364,1
I,365,I_w365,1
I,366,I_w366,1
I,367,I_w367,1
I,368,I_w368,0
I,369,I_w369,1
I,370,I_w370,1
I,371,I_w371,1
I,372,I_w372,1
I,373,I_w373,2
I,374,I_w374,2
I,375,I_w375,1
I,376,I_w376,1
I,377,I_w377,1
I,378,I_w378,1
I,379,I_w379,1
I,380,I_w380,1
I,381,I_w381,0
I,382,I_w382,1
I,383,I_w383,0
I,384,I_w384,0
I,385,I_w385,0
I,386,I_w386,0
I,387,I_w387,1
I,388,I_w388,0
I,389,I_w389,0
I,390,I_w390,0
I,391,I_w391,0
I,392,I_w392,0
I,393,I_w393,1
I,394,I_w394,0
I,395,I_w395,0
I,396,I_w396,1
I,397,I_w397,1
I,398,I_w398,1
I,399,I_w399,1
I,400,I_w400,1
I,401,I_w401,1
I,402,I_w402,1
I,403,I_w403,1
I,404,I_w404,1
I,405,I_w405,1
I,406,I_w406,0
I,407,I_w407,1
I,408,I_w408,1
I,409,I_w409,1
I,410,I_w410,0
I,411,I_w411,0
I,412,I_w412,0
I,413,I_w413,0
I,414,I_w414,0
I,415,I_w415,0
I,416,I_w416,0
I,417,I_w417,0
I,418,I_w418,0
I,419,I_w419,1
I,420,I_w420,1
I,421,I_w421,1
I,422,I_w422,1
I,423,I_w423,1
I,424,I_w424,1
I,425,I_w425,0
I,426,I_w426,1
I,427,I_w427,1
I,428,I_w428,2
I,429,I_w429,0
I,430,I_w430,0
I,431,I_w431,0
I,432,I_w432,1
J,0,J_w0,0
J,1,J_w1,0
J,2,J_w2,0
J,3,J_w3,0
J,4,J_w4,0
J,5,J_w5,0
J,6,J_w6,0
J,7,J_w7,0
J,8,J_w8,0
J,9,J_w9,0
J,10,J_w10,0
J,11,J_w11,0
J,12,J_w12,0
J,13,J_w13,0
J,14,J_w14,2
J,15,J_w15,2
J,16,J_w16,1
J,17,J_w17,0
J,18,J_w18,1
J,19,J_w19,2
J,20,J_w20,2
J,21,J_w21,2
J,22,J_w22,0
J,23,J_w23,0
J,24,J_w24,2
J,25,J_w25,1
J,26,J_w26,2
J,27,J_w27,0
J,28,J_w28,2
J,29,J_w29,1
J,30,J_w30,2
J,31,J_w31,1
J,32,J_w32,1
J,33,J_w33,1
J,34,J_w34,1
J,35,J_w35,1
J,36,J_w36,2
J,37,J_w37,1
J,38,J_w38,1
J,39,J_w39,1
J,40,J_w40,0
J,41,J_w41,1
J,42,J_w42,1
J,43,J_w43,1
J,44,J_w44,1
J,45,J_w45,1
J,46,J_w46,1
J,47,J_w47,1
J,48,J_w48,2
J,49,J_w49,1
J,50,J_w50,1
J,51,J_w51,1
J,52,J_w52,1
J,53,J_w53,1
J,54,J_w54,1
J,55,J_w55,1
J,56,J_w56,2
J,57,J_w57,2
J,58,J_w58,1
J,59,J_w59,1
J,60,J_w60,1
J,61,J_w61,1
J,62,J_w62,2
J,63,J_w63,2
J,64,J_w64,2
J,65,J_w65,2
J,66,J_w66,1
J,67,J_w67,1
J,68,J_w68,1
J,69,J_w69,1
J,70,J_w70,1
J,71,J_w71,1
J,72,J_w72,1
J,73,J_w73,2
J,74,J_w74,1
J,75,J_w75,1
J,76,J_w76,1
J,77,J_w77,1
J,78,J_w78,1
J,79,J_w79,1
J,80,J_w80,1
J,81,J_w81,1
J,82,J_w82,1
J,83,J_w83,1
J,84,J_w84,1
J,85,J_w85,1
J,86,J_w86,1
J,87,J_w87,1
J,88,J_w88,1
J,89,J_w89,1
J,90,J_w90,1
J,91,J_w91,1
J,92,J_w92,1
J,93,J_w93,1
J,94,J_w94,2
J,95,J_w95,1
J,96,J_w96,1
J,97,J_w97,1
J,98,J_w98,1
J,99,J_w99,1
J,100,J_w100,1
J,101,J_w101,1
J,102,J_w102,1
J,103,J_w103,2
J,104,J_w104,1
J,105,J_w105,1
J,106,J_w106,1
J,107,J_w107,1
J,108,J_w108,2
J,109,J_w109,1
J,110,J_w110,1
J,111,J_w111,2
J,112,J_w112,1
J,113,J_w113,1
J,114,J_w114,1
J,115,J_w115,2
J,116,J_w116,2
J,117,J_w117,2
J,118,J_w118,2
J,119,J_w119,2
J,120,J_w120,2
J,121,J_w121,2
J,122,J_w122,2
J,123,J_w123,2
J,124,J_w124,2
J,125,J_w125,1
J,126,J_w126,2
J,127,J_w127,2
J,128,J_w128,2
J,129,J_w129,2
J,130,J_w130,2
J,131,J_w131,2
J,132,J_w132,2
J,133,J_w133,2
J,134,J_w134,2
J,135,J_w135,2
J,136,J_w136,2
J,137,J_w137,2
J,138,J_w138,2
J,139,J_w139,2
J,140,J_w140,2
J,141,J_w141,2
J,142,J_w142,2
J,143,J_w143,1
J,144,J_w144,2
J,145,J_w145,2
J,146,J_w146,2
J,147,J_w147,2
J,148,J_w148,2
J,149,J_w149,2
J,150,J_w150,2
J,151,J_w151,2
J,152,J_w152,2
J,153,J_w153,2
J,154,J_w154,2
J,155,J_w155,2
J,156,J_w156,2
J,157,J_w157,2
J,158,J_w158,2
J,159,J_w159,2
J,160,J_w160,2
J,161,J_w161,2
J,162,J_w162,2
J,163,J_w163,2
J,164,J_w164,1
J,165,J_w165,2
J,166,J_w166,1
J,167,J_w167,1
J,168,J_w168,2
J,169,J_w169,2
J,170,J_w170,1
J,171,J_w171,2
J,172,J_w172,2
J,173,J_w173,1
J,174,J_w174,1
J,175,J_w175,1
J,176,J_w176,1
J,177,J_w177,2
J,178,J_w178,2
J,179,J_w179,2
J,180,J_w180,2
J,181,J_w181,1
J,182,J_w182,2
J,183,J_w183,2
J,184,J_w184,2
J,185,J_w185,2
J,186,J_w186,2
J,187,J_w187,2
J,188,J_w188,2
J,189,J_w189,1
J,190,J_w190,1
J,191,J_w191,2
J,192,J_w192,2
J,193,J_w193,1
J,194,J_w194,2
J,195,J_w195,2
J,196,J_w196,2
J,197,J_w197,1
J,198,J_w198,2
J,199,J_w199,2
J,200,J_w200,2
J,201,J_w201,2
J,202,J_w202,2
J,203,J_w203,2
J,204,J_w204,1
J,205,J_w205,1
J,206,J_w206,1
J,207,J_w207,2
J,208,J_w208,2
J,209,J_w209,2
J,210,J_w210,2
J,211,J_w211,2
J,212,J_w212,2
J,213,J_w213,2
J,214,J_w214,2
J,215,J_w215,2
J,216,J_w216,2
J,217,J_w217,2
J,218,J_w218,2
J,219,J_w219,2
J,220,J_w220,2
J,221,J_w221,2
J,222,J_w222,1
J,223,J_w223,1
J,224,J_w224,2
J,225,J_w225,2
J,226,J_w226,1
J,227,J_w227,2
J,228,J_w228,2
J,229,J_w229,1
J,230,J_w230,1
J,231,J_w231,1
J,232,J_w232,1
J,233,J_w233,2
J,234,J_w234,2
J,235,J_w235,2
J,236,J_w236,1
J,237,J_w237,1
J,238,J_w238,1
J,239,J_w239,1
J,240,J_w240,2
J,241,J_w241,2
J,242,J_w242,1
J,243,J_w243,1
J,244,J_w244,2
J,245,J_w245,2
J,246,J_w246,1
J,247,J_w247,1
J,248,J_w248,1
J,249,J_w249,1
J,250,J_w250,1
J,251,J_w251,1
J,252,J_w252,1
J,253,J_w253,1
J,254,J_w254,1
J,255,J_w255,1
J,256,J_w256,1
J,257,J_w257,1
J,258,J_w258,1
J,259,J_w259,1
J,260,J_w260,1
J,261,J_w261,1
J,262,J_w262,1
J,263,J_w263,1
J,264,J_w264,1
J,265,J_w265,1
J,266,J_w266,1
J,267,J_w267,1
J,268,J_w268,1
J,269,J_w269,0
J,270,J_w270,1
J,271,J_w271,1
J,272,J_w272,2
J,273,J_w273,2
J,274,J_w274,1
J,275,J_w275,1
J,276,J_w276,2
J,277,J_w277,2
J,278,J_w278,2
J,279,J_w279,2
J,280,J_w280,1
J,281,J_w281,1
J,282,J_w282,2
J,283,J_w283,1
J,284,J_w284,1
J,285,J_w285,1
J,286,J_w286,2
J,287,J_w287,0
J,288,J_w288,0
J,289,J_w289,1
J,290,J_w290,2
J,291,J_w291,2
J,292,J_w292,2
J,293,J_w293,1
J,294,J_w294,1
J,295,J_w295,2
J,296,J_w296,1
J,297,J_w297,1
J,298,J_w298,2
J,299,J_w299,1
J,300,J_w300,1
J,301,J_w301,1
J,302,J_w302,1
J,303,J_w303,1
J,304,J_w304,1
J,305,J_w305,1
J,306,J_w306,1
J,307,J_w307,1
J,308,J_w308,1
J,309,J_w309,1
J,310,J_w310,2
J,311,J_w311,1
J,312,J_w312,1
J,313,J_w313,1
J,314,J_w314,1
J,315,J_w315,1
J,316,J_w316,1
J,317,J_w317,1
J,318,J_w318,1
J,319,J_w319,1
J,320,J_w320,1
J,321,J_w321,1
J,322,J_w322,1
J,323,J_w323,1
J,324,J_w324,2
J,325,J_w325,1
J,326,J_w326,1
J,327,J_w327,1
J,328,J_w328,1
J,329,J_w329,1
J,330,J_w330,1
J,331,J_w331,1
J,332,J_w332,1
J,333,J_w333,1
J,334,J_w334,1
J,335,J_w335,1
J,336,J_w336,1
J,337,J_w337,1
J,338,J_w338,1
J,339,J_w339,1
J,340,J_w340,1
J,341,J_w341,0
J,342,J_w342,0
J,343,J_w343,0
J,344,J_w344,1
J,345,J_w345,1
J,346,J_w346,1
J,347,J_w347,1
J,348,J_w348,1
J,349,J_w349,1
J,350,J_w350,1
J,351,J_w351,1
J,352,J_w352,1
J,353,J_w353,1
J,354,J_w354,1
J,355,J_w355,1
J,356,J_w356,1
J,357,J_w357,1
J,358,J_w358,1
J,359,J_w359,1
J,360,J_w360,1
J,361,J_w361,1
J,362,J_w362,1
J,363,J_w363,1
J,364,J_w364,1
J,365,J_w365,1
J,366,J_w366,1
J,367,J_w367,1
J,368,J_w368,1
J,369,J_w369,1
J,370,J_w370,1
J,371,J_w371,2
J,372,J_w372,2
J,373,J_w373,1
J,374,J_w374,1
J,375,J_w375,1
J,376,J_w376,1
J,377,J_w377,1
J,378,J_w378,2
J,379,J_w379,2
J,380,J_w380,1
J,381,J_w381,2
J,382,J_w382,2
J,383,J_w383,2
J,384,J_w384,1
J,385,J_w385,1
J,386,J_w386,1
J,387,J_w387,1
J,388,J_w388,1
J,389,J_w389,1
J,390,J_w390,2
J,391,J_w391,2
J,392,J_w392,2
J,393,J_w393,1
J,394,J_w394,1
J,395,J_w395,1
J,396,J_w396,1
J,397,J_w397,1
J,398,J_w398,1
J,399,J_w399,1
J,400,J_w400,1
J,401,J_w401,1
J,402,J_w402,1
J,403,J_w403,1
J,404,J_w404,1
J,405,J_w405,1
J,406,J_w406,1
J,407,J_w407,1
J,408,J_w408,2
J,409,J_w409,2
J,410,J_w410,1
J,411,J_w411,1
J,412,J_w412,2
J,413,J_w413,1
J,414,J_w414,1
J,415,J_w415,1
J,416,J_w416,1
J,417,J_w417,1
J,418,J_w418,1
J,419,J_w419,1
J,420,J_w420,2
J,421,J_w421,1
J,422,J_w422,2
J,423,J_w423,2
J,424,J_w424,2
J,425,J_w425,2
J,426,J_w426,1
J,427,J_w427,1
J,428,J_w428,1
J,429,J_w429,1
J,430,J_w430,0
J,431,J_w431,0
J,432,J_w432,0
J,433,J_w433,1
J,434,J_w434,1
J,435,J_w435,1
J,436,J_w436,1
J,437,J_w437,1
J,438,J_w438,1
J,439,J_w439,1
J,440,J_w440,1
J,441,J_w441,1
J,442,J_w442,0
J,443,J_w443,1
J,444,J_w444,1
J,445,J_w445,1
J,446,J_w446,1
J,447,J_w447,1
J,448,J_w448,1
J,449,J_w449,1
J,450,J_w450,0
J,451,J_w451,0
J,452,J_w452,1
J,453,J_w453,0
J,454,J_w454,1
J,455,J_w455,1
J,456,J_w456,0
J,457,J_w457,1
J,458,J_w458,1
J,459,J_w459,0
J,460,J_w460,0
J,461,J_w461,0
J,462,J_w462,0
J,463,J_w463,0
J,464,J_w464,0
J,465,J_w465,0
J,466,J_w466,1
J,467,J_w467,1
J,468,J_w468,2
J,469,J_w469,1
J,470,J_w470,1
J,471,J_w471,1
J,472,J_w472,1
J,473,J_w473,1
J,474,J_w474,1
J,475,J_w475,1
J,476,J_w476,2
J,477,J_w477,1
J,478,J_w478,1
J,479,J_w479,2
J,480,J_w480,1
J,481,J_w481,1
J,482,J_w482,1
J,483,J_w483,1
J,484,J_w484,1
J,485,J_w485,1
J,486,J_w486,1
J,487,J_w487,1
J,488,J_w488,1
J,489,J_w489,0
J,490,J_w490,1
J,491,J_w491,1
J,492,J_w492,1
J,493,J_w493,1
J,494,J_w494,0
J,495,J_w495,1
J,496,J_w496,1
J,497,J_w497,1
J,498,J_w498,1
J,499,J_w499,1
J,500,J_w500,1
J,501,J_w501,1
J,502,J_w502,1
J,503,J_w503,1
J,504,J_w504,1
J,505,J_w505,1
J,506,J_w506,1
J,507,J_w507,1
J,508,J_w508,1
J,509,J_w509,1
J,510,J_w510,1
J,511,J_w511,1
J,512,J_w512,1
J,513,J_w513,2
J,514,J_w514,2
J,515,J_w515,1
J,516,J_w516,1
J,517,J_w517,1
J,518,J_w518,1
J,519,J_w519,1
J,520,J_w520,1
J,521,J_w521,1
J,522,J_w522,1
J,523,J_w523,1
J,524,J_w524,1
J,525,J_w525,1
J,526,J_w526,2
J,527,J_w527,2
J,528,J_w528,2
J,529,J_w529,1
J,530,J_w530,1
J,531,J_w531,1
J,532,J_w532,1
J,533,J_w533,1
J,534,J_w534,1
J,535,J_w535,0
J,536,J_w536,0
J,537,J_w537,0
J,538,J_w538,1
J,539,J_w539,1
J,540,J_w540,1
J,541,J_w541,1
J,542,J_w542,1
J,543,J_w543,0
J,544,J_w544,1
J,545,J_w545,1
J,546,J_w546,1
J,547,J_w547,1
J,548,J_w548,1
J,549,J_w549,1
J,550,J_w550,1
J,551,J_w551,1
J,552,J_w552,0
J,553,J_w553,0
J,554,J_w554,1
J,555,J_w555,1
J,556,J_w556,0
J,557,J_w557,1
J,558,J_w558,1
J,559,J_w559,0
J,560,J_w560,0
J,561,J_w561,1
J,562,J_w562,0
J,563,J_w563,0
J,564,J_w564,1
J,565,J_w565,1
J,566,J_w566,1
J,567,J_w567,1
J,568,J_w568,1
J,569,J_w569,1
J,570,J_w570,1
J,571,J_w571,1
J,572,J_w572,1
J,573,J_w573,1
J,574,J_w574,1
J,575,J_w575,1
J,576,J_w576,1
J,577,J_w577,1
J,578,J_w578,1
J,579,J_w579,1
J,580,J_w580,1
J,581,J_w581,1
J,582,J_w582,1
J,583,J_w583,1
J,584,J_w584,1
J,585,J_w585,1
J,586,J_w586,1
J,587,J_w587,1
J,588,J_w588,1
J,589,J_w589,1
