vehicle_speed_mean,vehicle_speed_std,vehicle_speed_max,vehicle_speed_min,vehicle_speed_range,vehicle_speed_skew,acceleration_speed_longitudinal_mean,acceleration_speed_longitudinal_std,acceleration_speed_longitudinal_max,acceleration_speed_longitudinal_min,acceleration_speed_longitudinal_range,acceleration_speed_longitudinal_skew,acceleration_speed_lateral_mean,acceleration_speed_lateral_std,acceleration_speed_lateral_max,acceleration_speed_lateral_min,acceleration_speed_lateral_range,acceleration_speed_lateral_skew,engine_speed_mean,engine_speed_std,engine_speed_max,engine_speed_min,engine_speed_range,engine_speed_skew,throttle_position_signal_mean,throttle_position_signal_std,throttle_position_signal_max,throttle_position_signal_min,throttle_position_signal_range,throttle_position_signal_skew,accelerator_pedal_value_mean,accelerator_pedal_value_std,accelerator_pedal_value_max,accelerator_pedal_value_min,accelerator_pedal_value_range,accelerator_pedal_value_skew,master_cylinder_pressure_mean,master_cylinder_pressure_std,master_cylinder_pressure_max,master_cylinder_pressure_min,master_cylinder_pressure_range,master_cylinder_pressure_skew,steering_wheel_speed_mean,steering_wheel_speed_std,steering_wheel_speed_max,steering_wheel_speed_min,steering_wheel_speed_range,steering_wheel_speed_skew,steering_wheel_angle_mean,steering_wheel_angle_std,steering_wheel_angle_max,steering_wheel_angle_min,steering_wheel_angle_range,steering_wheel_angle_skew,fuel_consumption_mean,fuel_consumption_std,fuel_consumption_max,fuel_consumption_min,fuel_consumption_range,fuel_consumption_skew,indication_of_brake_switch_on_off_mean,indication_of_brake_switch_on_off_std,indication_of_brake_switch_on_off_max,indication_of_brake_switch_on_off_min,indication_of_brake_switch_on_off_range,indication_of_brake_switch_on_off_skew,driver_id,window_id,window_start,speed_risk,accel_risk,lateral_risk,brake_risk,steering_risk,throttle_risk,risk_score,iso_anomaly,iso_score,iso_label,svm_anomaly,svm_score,svm_label,ensemble_risky,consensus_risky
58.6,5.623259964787237,69,49,20,-0.11654128900515583,-0.13,0.5100051599326174,0.4,-1.6,2.0,-1.4209242427605426,0.13499999999999998,0.21588252165910685,0.6,-0.1,0.7,0.9508457684887315,1936.8,253.5230914428444,2219,1329,890,-0.6544082011699419,12.67,4.421133457907777,19.7,6.6,13.1,0.1179181762558617,4.945,6.563573721685466,15.2,0.0,15.2,0.596904958065619,2.125000000000001,2.7907507007406105,11.9,1.1,10.8,2.812316553789782,0.4,1.231174022502185,4,0,4,2.666666666666667,3.0449999999999995,4.546424274549233,11.6,-1.6,13.2,0.995397363818281,832.0,717.5214414547961,1920.0,0.0,1920.0,0.1445883750213088,1.15,0.36634754853252327,2,1,1,1.9603921176392143,G,206,1030,-0.6169901427398005,0.26468179680138787,-0.051154058325358374,-0.058201058201058184,-0.24390151981213742,-0.018604651162790715,0.07658912809039137,1,0.06535606406205197,Normal,1,17.440656312911102,Normal,0,0
57.45,6.278409117971812,63,47,16,-0.8474310229805411,-0.07,0.2792848008753788,0.4,-0.4,0.8,0.09935057963392535,0.185,0.29249381459946694,0.7,-0.2,0.8999999999999999,0.798892875524156,1903.65,280.9475086765835,2230,1615,615,0.006319223214733149,11.575,3.69450160444723,18.8,8.0,10.8,0.4757719451791389,4.925000000000001,6.0742662541508485,18.4,0.0,18.4,0.8007015955580058,1.145,0.05104177855340397,1.2,1.1,0.09999999999999987,0.201007563051843,0.0,0.0,0,0,0,,3.4050000000000002,4.954793001146519,13.1,-1.6,14.7,0.9766351714403223,757.76,624.528445603898,1856.0,0.0,1856.0,0.16783340762615626,1.0,0.0,1,1,0,,G,207,1035,-0.5712910011705317,-0.49972329336539567,0.2888806653372673,-0.6243386243386244,-0.3888871503985496,0.13023255813953483,0.06046247082949377,1,0.04012969834516822,Normal,1,12.138476763149953,Normal,0,0
56.8,5.197165219212247,63,47,16,-0.4623390626682137,-0.05,0.46848018550470877,0.8,-0.5,1.3,0.7499617655471934,0.07999999999999999,0.1105012502906165,0.3,-0.1,0.4,0.1632838318453389,2032.7,338.76930514033165,2618,1605,1013,0.40527047247418785,17.225,17.06220430628685,75.6,7.1,68.5,2.371095999865392,6.404999999999999,11.400114265355322,27.3,0.0,27.3,1.1658409722018879,1.1400000000000001,0.05026246899500339,1.2,1.1,0.09999999999999987,0.40824829046385774,0.2,0.8944271909999157,4,0,4,4.129483209670113,1.01,1.5761044581999935,3.7,-1.3,5.0,0.07574662649974372,891.5199999999999,1108.9579715827115,3251.2,0.0,3251.2,1.0006661292839079,1.0,0.0,1,1,0,,G,208,1040,-0.646711869472258,0.1271044197920874,-0.5188826413280767,-0.6243386243386244,-0.2835575317332679,0.5441860465116279,0.0649686564845536,1,0.023035040644613314,Normal,1,9.480223812646429,Normal,0,0
56.6,3.690671027276605,62,51,11,0.19102844458264656,-0.13499999999999998,0.3923948065539684,0.4,-1.0,1.4,-0.3422740146193581,-0.015000000000000003,0.14244112357114616,0.3,-0.3,0.6,0.1572289610127677,1881.9,198.87205619906007,2200,1531,669,0.006738553607353324,12.0,5.089100840857946,26.3,6.1,20.200000000000003,1.5480795244783634,4.105,8.218046572859283,24.6,0.0,24.6,1.741594128335258,1.5350000000000001,1.3140035247889919,6.1,1.1,5.0,2.8525381922932063,0.0,0.0,0,0,0,,-0.8550000000000001,2.3836007701750197,2.4,-5.7,8.1,-0.5359632706495973,745.6,704.0045932864508,2176.0,0.0,2176.0,0.6569728590641201,1.05,0.22360679774997902,2,1,1,4.129483209670108,G,209,1045,-0.7517955607445447,-0.12497585259855092,-0.37711938988133586,-0.3650793650793651,-0.3888871503985496,0.4186046511627908,0.06176284543912599,1,0.04606634362166501,Normal,1,12.666568377406122,Normal,0,0
55.25,5.711253894954381,65,47,18,0.5222937806644332,-0.07500000000000001,0.2531381981614412,0.4,-0.4,0.8,0.8101911735177015,-0.02,0.1105012502906165,0.2,-0.2,0.4,0.1632838318453386,1788.6,97.32766145454501,1950,1642,308,0.5106588519326026,10.775,4.09722306472387,20.7,7.1,13.6,1.3918029360182467,2.7350000000000003,3.719121995989461,10.5,0.0,10.5,0.9766635007002412,1.1100000000000003,0.030779350562554583,1.2,1.1,0.09999999999999987,2.666666666666641,0.0,0.0,0,0,0,,-1.145,2.6526005115139766,2.3,-5.7,8.0,-0.3529427773755913,732.8,429.2924116925923,1676.8,179.2,1497.6,1.1428449064792765,1.0,0.0,1,1,0,,G,210,1050,-0.6108522319260598,-0.5863502225482866,-0.5188826413280767,-0.6243386243386244,-0.3888871503985496,-0.23720930232558138,0.03815845543787071,1,0.044912543706847996,Normal,1,11.543941102246436,Normal,0,0
54.9,6.265192062414957,65,47,18,0.4044030905023196,-0.05000000000000001,0.36055512754639896,0.4,-0.4,0.8,0.024192951938691924,-0.04,0.16026294183720638,0.2,-0.4,0.6000000000000001,-0.500603210885175,1829.65,171.22784912446187,2115,1626,489,0.36791526370204286,14.0,6.447847458036307,33.4,8.0,25.4,1.3122585813315666,5.1899999999999995,9.430404355900624,27.7,0.0,27.7,1.316858366428049,1.15,0.051298917604257636,1.2,1.1,0.09999999999999987,6.635317295611315e-15,0.4,1.231174022502185,4,0,4,2.666666666666668,-0.5049999999999999,2.2719050665859584,5.1,-3.9,9.0,0.5386001070576417,784.0,791.2590260564422,1792.0,0.0,1792.0,0.11773753181022792,1.0,0.0,1,1,0,,G,211,1055,-0.5722129409915413,-0.230464647788162,-0.2980182963391227,-0.6243386243386244,-0.24390151981213742,0.5627906976744186,0.06490104259618465,1,0.036954376260682764,Normal,1,16.109852129520874,Normal,0,0
56.65,4.771350906576062,64,49,15,0.25553665990410646,0.13999999999999999,0.36186650635428064,0.7,-0.4,1.1,-0.46931880807604975,0.0,0.13377121081198776,0.3,-0.2,0.5,0.5413870509510847,2097.15,333.1004708555821,2650,1650,1000,0.13918156181841962,20.125,19.038157667390536,97.2,8.5,88.7,3.5272651109884694,9.614999999999998,10.722837163834264,35.2,0.0,35.2,0.5852598907288828,1.1400000000000001,0.05026246899500339,1.2,1.1,0.09999999999999987,0.4082482904638577,0.0,0.0,0,0,0,,0.74,3.563617322476227,9.5,-4.6,14.1,0.806833854030652,1312.6399999999999,954.2788682119024,3033.6,0.0,3033.6,-0.14906617605841452,1.0,0.0,1,1,0,,G,212,1060,-0.6764140349422019,-0.22611988757723966,-0.41560028840284363,-0.6243386243386244,-0.3888871503985496,0.9116279069767442,0.0646681852348785,1,0.004287219133218723,Normal,1,4.294565385658331,Normal,0,0
59.35,3.265046142980138,64,53,11,-0.32972136257907725,0.14999999999999997,0.3236307187293307,0.5,-0.4,0.9,-0.5304929500195085,0.06,0.2623777911012247,0.6,-0.5,1.1,0.25183827737525394,2164.0,392.48157851507403,2745,1463,1282,-0.24170403803380627,15.764999999999997,4.96676056663856,21.1,6.1,15.000000000000002,-0.6920528711290485,9.18,9.625547147811227,21.5,0.0,21.5,0.12366241989476835,1.155,0.05104177855340397,1.2,1.1,0.09999999999999987,-0.20100756305184306,0.0,0.0,0,0,0,,1.0350000000000001,5.583931363625829,11.9,-5.3,17.2,0.9471606977316385,1300.48,797.1387316356446,2150.4,0.0,2150.4,-0.615821188320679,1.0,0.0,1,1,0,,G,213,1065,-0.7814845128683797,-0.35279978182877764,0.15521246401851532,-0.6243386243386244,-0.3888871503985496,0.2744186046511628,0.05955837454139809,1,0.021704170064140993,Normal,1,7.71255407208286,Normal,0,0
61.45,2.0124611797498106,64,58,6,0.11458364355761222,0.205,0.16050905860647505,0.5,-0.2,0.7,-0.1612044580507011,0.03,0.22964503501113004,0.6,-0.2,0.8,1.1471479744301836,2240.95,409.83430220414436,2884,1420,1464,0.19080299274597692,16.38,2.384290692273733,20.2,8.5,11.7,-1.5197138440716946,8.61,8.98378070688915,21.5,0.0,21.5,0.1028922475482326,1.1300000000000003,0.047016234598162655,1.2,1.1,0.09999999999999987,0.8728715609439509,0.0,0.0,0,0,0,,-0.3000000000000001,4.9888296275410715,11.3,-6.0,17.3,1.0597040197485985,1560.3199999999997,370.34878809320446,2163.2,448.0,1715.1999999999998,-0.9309711473459371,1.0,0.0,1,1,0,,G,214,1070,-0.86885707113844,-0.8932420203198886,0.009930048794481679,-0.6243386243386244,-0.3888871503985496,0.2744186046511628,0.04630859697094168,-1,-0.0010997508320197413,Risky,-1,-3.534945491878716e-06,Risky,1,1
62.6,1.6026294183720635,65,60,5,0.12908636255529415,0.09000000000000001,0.1970840055995359,0.3,-0.4,0.7,-1.3814394547545,-0.15500000000000003,0.17312909694943338,0.1,-0.6,0.7,-0.6628998568834478,2247.0,462.0664112668791,2949,1651,1298,0.2812506075251399,14.654999999999998,2.9734748412554204,18.3,7.5,10.8,-0.8343728119979762,8.379999999999999,8.636251623549605,18.0,0.0,18.0,0.02659839145800913,1.1300000000000003,0.047016234598162655,1.2,1.1,0.09999999999999987,0.8728715609439508,0.0,0.0,0,0,0,,-3.285,1.8442727849380518,-0.5,-8.2,7.699999999999999,-0.578528851873203,1317.7599999999998,503.6365339367166,1932.8,0.0,1932.8,-0.9337523631769004,1.0,0.0,1,1,0,,G,215,1075,-0.8974443929593506,-0.7720646965313971,-0.240912622615637,-0.6243386243386244,-0.3888871503985496,0.1116279069767442,0.040806374043702034,1,0.011035548051838207,Normal,-1,-0.0003672495691233735,Risky,1,0
61.7,1.5927467172350906,63,57,6,-1.4978646200623527,0.034999999999999996,0.23457688673327065,0.3,-0.4,0.7,-1.0108548116623761,-0.335,0.31334359818945684,0.0,-1.0,1.0,-1.046553502101079,2211.8,475.4373720447753,2960,1665,1295,0.5991215789351266,14.27,3.6600402643744374,17.4,7.1,10.299999999999999,-0.9611258947857888,8.235,8.62037213752827,19.1,0.0,19.1,0.1100798551936673,1.125,0.04442616583193187,1.2,1.1,0.09999999999999987,1.1547005383792555,0.0,0.0,0,0,0,,-5.275,3.5308974556202086,-0.9,-12.2,11.299999999999999,-0.8508595041859293,1164.16,619.8283008433189,1830.4,0.0,1830.4,-1.0005229525995427,1.0,0.0,1,1,0,,G,216,1080,-0.8981337488963155,-0.6478461433844036,0.38142120511078176,-0.6243386243386244,-0.3888871503985496,0.1627906976744187,0.05446625356641568,1,0.0022412724234277537,Normal,-1,-4.711765367389944,Risky,1,0
60.1,4.076892521465209,65,53,12,-0.5424888781797417,0.04,0.16982963599783726,0.2,-0.4,0.6000000000000001,-1.3123119341245304,-0.145,0.2564432839727663,0.2,-0.8,1.0,-1.135064970874085,2167.6,446.3605340033878,2874,1704,1170,0.53393414859388,13.959999999999999,3.2072943179735254,18.3,7.5,10.8,-0.8432308777074528,7.94,8.33403926834496,19.1,0.0,19.1,0.13004976703414833,1.1350000000000002,0.048936048492959225,1.2,1.1,0.09999999999999987,0.6289709020331389,0.0,0.0,0,0,0,,-2.445,2.8970901917177807,1.9,-9.2,11.1,-0.26681086433302525,1160.96,500.4525177539981,1715.2,0.0,1715.2,-1.232779214826545,1.0,0.0,1,1,0,,G,217,1085,-0.7248551447274809,-0.8623617944466131,0.12887250271450545,-0.6243386243386244,-0.3888871503985496,0.1627906976744187,0.04943118712055163,1,0.0157914777763577,Normal,1,1.5738214989917125,Normal,0,0
60.0,6.078434701553734,68,51,17,-0.1976428679351315,0.09,0.18035053587243285,0.3,-0.2,0.5,-0.23417977919529678,0.020000000000000007,0.15761378513048246,0.3,-0.3,0.6,-0.25486134268279964,2015.9,310.9017275772624,2792,1733,1059,0.9443499873116069,15.169999999999998,5.4113039580415165,24.9,7.5,17.4,0.4144110763578516,8.855,10.135891153405517,25.0,0.0,25.0,0.5278835000590825,1.1300000000000003,0.047016234598162655,1.2,1.1,0.09999999999999987,0.8728715609439509,0.0,0.0,0,0,0,,-0.25000000000000006,1.972575126979692,1.9,-3.9,5.8,-0.6479953070535504,1230.72,585.2049515925349,2240.0,448.0,1792.0,0.30152190712592913,1.0,0.0,1,1,0,,G,218,1090,-0.5852399761813365,-0.8275047517038843,-0.30977642277370865,-0.6243386243386244,-0.3888871503985496,0.4372093023255814,0.04960671843573922,1,0.024273444932747468,Normal,1,11.492922686110845,Normal,0,0
62.75,7.886530822931755,75,52,23,0.06468846495928474,0.17500000000000004,0.07863975156570492,0.3,0.0,0.3,-0.20818981054897262,0.10500000000000001,0.14680814547887786,0.3,-0.3,0.6,-0.9069775766802828,2032.15,286.4698523680799,2568,1783,785,0.951105300221003,16.305,3.7448174714846703,25.4,11.3,14.099999999999998,1.1280775319441514,9.459999999999999,10.168858550030398,25.0,0.0,25.0,0.25671657807657117,1.145,0.05104177855340397,1.2,1.1,0.09999999999999987,0.20100756305184297,0.0,0.0,0,0,0,,0.97,2.7205069187077697,7.3,-5.0,12.3,-0.020589878600431842,1319.6799999999998,554.899988712997,2329.6,140.8,2188.7999999999997,-0.2750200836756775,1.0,0.0,1,1,0,,G,219,1095,-0.45911840490240524,-1.1644851619572782,-0.35773661965736686,-0.6243386243386244,-0.3888871503985496,0.4372093023255814,0.04517093131484903,1,0.020460135408722102,Normal,1,3.2589246696061664,Normal,0,0
64.85,8.851256229604093,80,54,26,0.48925023341770685,-0.045,0.208944716939295,0.2,-0.4,0.6000000000000001,-0.7292618488896496,-0.07999999999999999,0.4225237458291234,0.4,-1.1,1.5,-1.1566090375098648,1965.7,158.99589534589285,2144,1667,477,-0.40145108372422006,12.655,4.0935732685837145,19.3,7.5,11.8,0.0966044675501138,8.919999999999998,9.280460514889391,21.1,0.0,21.1,0.07989051186346133,1.1300000000000003,0.047016234598162655,1.2,1.1,0.09999999999999987,0.8728715609439509,0.2,0.8944271909999157,4,0,4,4.129483209670113,-1.3400000000000003,5.132599628586709,6.8,-12.1,18.9,-0.3652282697179397,951.04,622.9316414300504,1804.8,0.0,1804.8,-0.24661980879368092,1.0,0.0,1,1,0,,G,220,1100,-0.3918251439393267,-0.7327686926669895,0.8660108773017937,-0.6243386243386244,-0.2835575317332679,0.25581395348837216,0.07339286217257844,1,0.02363500366942084,Normal,1,5.894282280584271,Normal,0,0
63.85,11.788821645502729,83,48,35,0.5180262434279049,-0.12999999999999995,0.2408318915758459,0.2,-0.4,0.6000000000000001,0.08396579938416324,-0.025,0.16181535936466535,0.2,-0.3,0.5,0.10992196261665498,1947.45,265.4096089562618,2252,1568,684,-0.21688637364033472,12.28,4.037143336047095,19.7,7.5,12.2,0.1557842183687336,7.974999999999999,8.351102984195057,18.7,0.0,18.7,0.1131094040327837,1.1300000000000003,0.047016234598162655,1.2,1.1,0.09999999999999987,0.8728715609439509,0.2,0.8944271909999157,4,0,4,4.129483209670113,-0.6849999999999998,2.233542147870908,2.2,-3.9,6.1,-0.3326554893473135,811.52,704.3416587214804,1715.2,0.0,1715.2,-0.11266834491836089,1.0,0.0,1,1,0,,G,221,1105,-0.18691879985325124,-0.6271225385832504,-0.2911279823305931,-0.6243386243386244,-0.2835575317332679,0.1441860465116279,0.05697044371752194,1,0.040905847000051454,Normal,1,10.012053585228642,Normal,0,0
64.15,13.600599831973355,84,46,38,0.16328481720968716,-0.07,0.2637782162507379,0.3,-0.5,0.8,-0.17511797946711163,0.14500000000000002,0.20384462607326045,0.6,-0.2,0.8,0.9728079248585404,1911.7,271.6730039084332,2281,1588,693,0.16351263580230638,12.02,3.9608079983760884,20.7,7.1,13.6,0.5383408976317926,2.805,5.812280556129228,18.7,0.0,18.7,1.7580278257277409,1.1250000000000004,0.04442616583193186,1.2,1.1,0.09999999999999987,1.1547005383792253,0.4,1.231174022502185,4,0,4,2.666666666666668,2.925,4.047335055642364,12.6,-0.6,13.2,1.4277170920759512,921.6,541.05356870695,1868.8,51.2,1817.6,0.05753155604580182,1.0,0.0,1,1,0,,G,222,1110,-0.06054039055031228,-0.5510985264250706,-0.10458355079195007,-0.6243386243386244,-0.24390151981213742,0.1441860465116279,0.0643160821938005,1,0.03777284526719388,Normal,1,14.572591973376987,Normal,0,0
63.35,10.693209847473549,81,48,33,0.3184591378625745,-0.15499999999999997,0.30517466957034367,0.3,-0.5,0.8,0.3235497318914566,0.19000000000000003,0.18324559303956275,0.7,0.0,0.7,1.4669534816830807,1787.0,195.93178189843204,2163,1561,602,0.9654623826854268,10.96,3.1951278699393484,16.0,7.5,8.5,0.3263341634472006,0.12000000000000002,0.39148838794367435,1.6,0.0,1.6,3.172501582782596,1.1350000000000002,0.048936048492959225,1.2,1.1,0.09999999999999987,0.6289709020331388,0.2,0.8944271909999157,4,0,4,4.129483209670113,3.7600000000000002,4.701332397926089,14.9,-0.5,15.4,1.1946245057988174,607.36,531.2665525842341,1331.2,0.0,1331.2,0.065644564741762,1.0,0.0,1,1,0,,G,223,1115,-0.2633418836956427,-0.4139469557459181,-0.19601114895014105,-0.6243386243386244,-0.2835575317332679,-0.6511627906976745,0.04731321304999873,1,0.016525493715500272,Normal,1,1.0825642553974077,Normal,0,0
63.1,7.8398442519438385,76,53,23,0.576187665442155,-0.09,0.24257391711220297,0.2,-0.4,0.6000000000000001,0.08489363800343946,0.28500000000000003,0.25188761069384225,1.0,0.1,0.9,1.8763056244681318,1834.1,143.67943119099692,2035,1587,448,-0.22007793408831922,11.355,3.5520898222403043,16.9,7.1,9.799999999999999,0.3552357652922442,4.1049999999999995,5.182203859566436,15.6,0.0,15.6,0.9743485305160753,1.1300000000000003,0.047016234598162655,1.2,1.1,0.09999999999999987,0.8728715609439509,0.0,0.0,0,0,0,,4.4799999999999995,4.367174203797667,16.6,-0.7,17.3,1.1095720443193713,807.6800000000001,490.33576637797256,1600.0,0.0,1600.0,-0.021646259923182656,1.0,0.0,1,1,0,,G,224,1120,-0.4623749705357266,-0.6213509924889522,0.10865241446064887,-0.6243386243386244,-0.3888871503985496,0.0,0.054923758003408374,1,0.030947759600761626,Normal,1,5.747425750594353,Normal,0,0
62.65,5.760802210218917,73,56,17,0.6818067154112633,-0.665,2.2527819059530536,0.1,-10.2,10.299999999999999,-4.077738215845521,-0.275,2.343383743312446,0.6,-10.2,10.799999999999999,-4.086454854624211,1813.6,130.07220666755993,1975,1627,348,-0.30744958650912224,10.205,2.6537907346205527,15.0,7.5,7.5,0.6839304242777177,4.17,5.749425600600646,14.1,0.0,14.1,0.9787248697669028,1.0650000000000002,0.2539685019840059,1.2,0.0,1.2,-3.9473701529469674,0.0,0.0,0,0,0,,3.315,3.8115164822858683,10.4,0.0,10.4,0.8394276090691905,536.96,427.65421152091903,1241.6,0.0,1241.6,0.183112537411724,1.0,0.0,1,1,0,,G,225,1125,-0.6073960487610714,6.03871674164051,9.391635147176745,-0.6243386243386244,-0.3888871503985496,-0.06976744186046512,0.32448361300444867,-1,-0.07459615455803192,Risky,-1,-53.34191081147167,Risky,1,1
63.0,4.34074938958216,70,57,13,0.34463625380861485,-0.05500000000000001,0.14317821063276354,0.1,-0.3,0.4,-0.39379394760667236,0.10000000000000002,0.2695024655682549,0.6,-0.4,1.0,-0.13241512828293614,1796.05,136.0578340652471,2012,1649,363,0.35903570697378756,11.895000000000001,2.374087082161101,15.5,8.5,7.0,-0.33853057032978456,5.86,6.6706268939204465,14.8,0.0,14.8,0.33605806896856094,1.1250000000000002,0.04442616583193187,1.2,1.1,0.09999999999999987,1.15470053837924,0.2,0.8944271909999157,4,0,4,4.129483209670113,1.565,4.7765077531382145,9.8,-5.6,15.4,0.5213417090498534,890.8800000000001,285.4443804242597,1331.2,499.2,832.0,-0.2622999927141602,1.0,0.0,1,1,0,,G,226,1130,-0.7064501260970085,-0.9506612635203777,0.1868349131458096,-0.6243386243386244,-0.2835575317332679,-0.037209302325581346,0.0476041744895153,1,0.021322389448762913,Normal,1,5.088890034640578,Normal,0,0
64.15,5.153179907386772,73,57,16,0.3164249875893605,-0.12,0.15423836644690753,0.1,-0.4,0.5,-0.8052920920046263,0.13999999999999999,0.281724015754127,0.6,-0.3,0.8999999999999999,0.2747277750442878,1821.55,135.72862824885468,2007,1623,384,0.0650396861209483,10.985000000000001,2.750746310214356,16.0,6.6,9.4,0.3219374991943167,5.3100000000000005,6.792557847031055,15.6,0.0,15.6,0.5108794826858024,1.1250000000000004,0.04442616583193187,1.2,1.1,0.09999999999999987,1.1547005383792248,0.0,0.0,0,0,0,,2.1550000000000002,4.6330023231502695,10.5,-4.9,15.4,0.5581438401865425,746.8799999999999,394.6814753030201,1369.6,0.0,1369.6,-0.09277022084077674,1.0,0.0,1,1,0,,G,227,1135,-0.6497800120201193,-0.9140175991427925,0.24107954576696983,-0.6243386243386244,-0.3888871503985496,0.0,0.04896562951684519,1,0.0347892365871279,Normal,1,8.973109918400809,Normal,0,0
62.3,7.914676573503044,74,48,26,0.2511869726494536,-0.31,0.444735284955231,0.2,-1.5,1.7,-1.5931525406413838,0.14000000000000004,0.16670175069329818,0.5,-0.3,0.8,-0.24058791418687808,1800.85,177.0035013034607,1982,1474,508,-0.27224707836422146,10.45,2.6912137742935562,15.0,7.1,7.9,0.2785067261050153,3.225,5.74858106062064,14.1,0.0,14.1,1.17591447784545,2.37,3.647075252135174,13.1,1.0,12.1,2.637470552696238,0.2,0.8944271909999157,4,0,4,4.129483209670113,2.915,2.5931640904501205,6.5,-1.3,7.8,-0.07875604688265726,496.64,527.9796870095827,1331.2,0.0,1331.2,0.2030161684783792,1.15,0.36634754853252327,2,1,1,1.9603921176392143,G,228,1140,-0.45715513190773144,0.048434626975832694,-0.2694400214390757,0.0052910052910052725,-0.2835575317332679,-0.06976744186046512,0.07141285508091852,1,0.06068019167827027,Normal,1,12.883867319420531,Normal,0,0
59.95,11.151941063047465,76,44,32,0.03151523460794208,-0.1,0.19466570535691508,0.2,-0.4,0.6000000000000001,-0.08784104611578825,0.155,0.12763022245616643,0.4,-0.1,0.5,-0.19207117629967513,1805.35,225.42667730795586,2043,1513,530,-0.07236662005616945,11.64,3.4003714967323018,16.0,7.5,8.5,0.040834943250040834,5.605,7.529973439528189,16.4,0.0,16.4,0.6243226565469333,1.1300000000000001,0.04701623459816267,1.2,1.1,0.09999999999999987,0.8728715609439646,0.0,0.0,0,0,0,,3.525,4.365760921197201,13.1,-0.5,13.6,1.0649930517152746,792.96,505.6869745312077,1395.2,0.0,1395.2,-0.270504263067396,1.0,0.0,1,1,0,,G,229,1145,-0.23134363923351633,-0.7800768243841989,-0.44285670450605025,-0.6243386243386244,-0.3888871503985496,0.037209302325581346,0.04734860923819672,1,0.04772182804273162,Normal,1,13.188487823183664,Normal,0,0
60.05,10.480432895840254,77,45,32,0.5581092925111136,-1.3877787807814458e-18,0.25955427380922014,0.4,-0.3,0.7,0.6299850026116689,0.04000000000000001,0.24793887192315434,0.5,-0.7,1.2,-1.3017787145036561,1844.6,184.67308241436012,2046,1565,481,-0.2798994538011776,13.209999999999999,5.602339736781034,23.5,8.5,15.0,0.8051242045491767,7.405000000000001,8.851492588972302,21.5,0.0,21.5,0.6050582625636964,1.1350000000000002,0.048936048492959225,1.2,1.1,0.09999999999999987,0.6289709020331389,0.0,0.0,0,0,0,,2.4899999999999998,4.91312956324817,11.3,-5.4,16.700000000000003,0.5436677950875723,938.8800000000001,479.3330383816773,1753.6,473.6,1280.0,0.5644599303606948,1.0,0.0,1,1,0,,G,230,1150,-0.27818388415935685,-0.5650929702446845,0.09112616937101146,-0.6243386243386244,-0.3888871503985496,0.2744186046511628,0.06344747756651034,1,0.03471319362657882,Normal,1,13.485885436074938,Normal,0,0
60.8,7.000751839323365,74,52,22,0.8786356894661025,0.09,0.2593514177611853,0.4,-0.3,0.7,-0.5746326213539563,-0.24500000000000002,0.6984757841562094,0.4,-1.7,2.1,-1.2461281822669799,1965.8,89.85989094139832,2203,1813,390,0.8246643330114801,18.1,13.285766027872402,69.5,8.9,60.6,3.059899824683279,6.264999999999999,7.8771003882339725,19.9,0.0,19.9,0.8226641001860715,1.1400000000000001,0.05026246899500339,1.2,1.1,0.09999999999999987,0.4082482904638577,0.2,0.8944271909999157,4,0,4,4.129483209670113,-1.8699999999999999,7.242062805873099,9.8,-15.1,24.9,-0.8067994063276266,1212.8,692.2829722622178,2636.8,166.4,2470.4,0.3130984569261778,1.0,0.0,1,1,0,,G,231,1155,-0.5209048530329404,-0.5657650574255582,2.0908077903330846,-0.6243386243386244,-0.2835575317332679,0.19999999999999996,0.09407751545517305,1,0.0008034146367492667,Normal,1,1.2394270446281652,Normal,0,0
61.55,4.148239956516752,70,57,13,0.9729783545672392,5.551115123125783e-18,0.18637822325921868,0.2,-0.3,0.5,-0.6005256900689236,-0.395,0.5933624081186986,0.1,-1.5,1.6,-0.7359776103202863,1884.05,185.39019306373928,2132,1559,573,-0.45070055704501305,12.635000000000002,2.596004014269867,16.0,8.5,7.5,0.027856932497695757,6.04,7.5070072528762655,18.0,0.0,18.0,0.7305433667817565,1.1300000000000003,0.047016234598162655,1.2,1.1,0.09999999999999987,0.8728715609439509,0.0,0.0,0,0,0,,-4.505000000000001,5.8823979177847106,1.6,-13.9,15.5,-0.4398660042199128,982.4,324.9835105128615,1446.4,512.0,934.4000000000001,0.12327463383110747,1.0,0.0,1,1,0,,G,232,1160,-0.7198783901683461,-0.8075342777534249,1.6242682450210766,-0.6243386243386244,-0.3888871503985496,0.1116279069767442,0.07520822828905542,1,0.015478676442860495,Normal,1,2.455685209007541,Normal,0,0
